lemma,bedeutung,sachgruppe
Heilloser,leichtsinniger Mensch,6117
Heilmann,Familienname,7110
Heilos,Familienname,7110
Heilpflaster,"Pflaster, das die Durchblutung anregt und dadurch zusammenziehend wirkt",5700
Heilsbronner,Bewohner von Heilsbronn,8130
Heimat,das Zuhause,8160
Heimat,Heimat,7000
Heimat,Heimweh haben,6320
Heimat,"Region, Gegend",8100
Heimchen,"Schulkind, das sich auffallend von den anderen zurückzieht",8400
Heimchen,nicht energische weibliche Person,6134
Heimatvertriebener,"Flüchtling aus den ehemals deutschen Gebieten im Osten Europas, der im Zuge des Zweiten Weltkrieges diese Gebiete verlassen musste",7010
Heimdückser,"junger Mensch, der sich spröde stellt, es aber gar nicht ist",6530
Heimducker,"junger Mensch, der sich spröde stellt, es aber gar nicht ist",6530
Heimduckser,"junger Mensch, der sich spröde stellt, es aber gar nicht ist",6530
Heimdücksiger,"junger Mensch, der sich spröde stellt, es aber gar nicht ist",6530
Heimgarten,abendliches Zusammensitzen der Nachbarn (nicht der Jugend!),7300
Heimelein,nicht energische weibliche Person,6134
Heimler,spröder Bursche,6121
Heimkrankheit,Heimweh,6320
Heimlicher,"junger Mensch, der sich spröde stellt, es aber gar nicht ist",6530
Heimlicher,spröder Bursche,6121
Heimliches,vor anderen verborgene Dinge,7020
Heimliche,sprödes Mädchen,6139
Heimlichkeit,vor anderen verborgene Dinge,6440
Heimlichtuer,"junger Mensch, der sich spröde stellt, es aber gar nicht ist",6530
Heimlichtuerei,vor anderen verborgene Dinge,6440
Heimnöten,Heimweh,6320
Heimsehung,Krankenbesuch,5700
Heimsucht,Heimweh,6320
Heimteufel,"Mensch, der zu Hause unfreundlich und unwirsch ist",6116
Heimtreiber,Aprilschauer,2200
Heimtücker,"junger Mensch, der sich spröde stellt, es aber gar nicht ist",6530
Heimtücker,"Schulkind, das sich auffallend von den anderen zurückzieht",8400
Heimtücker,hinterlistiger Mensch,6112
Heimtückerin,"Mädchen, junge Frau, die sich spröde stellt, es aber gar nicht ist",6136
Heimtücketer,"junger Mensch, der sich spröde stellt, es aber gar nicht ist",6530
Heimtückser,"junger Mensch, der sich spröde stellt, es aber gar nicht ist",6530
Heimtückser,"Schulkind, das sich auffallend von den anderen zurückzieht",8400
Heimweh,Heimweh,6320
Heimwehtag,Heimweh,6320
Heimwehten,Heimweh,6320
Heiner,männlicher Vorname,7120
Heiner,Dummkopf,6111
Heiner,"Mensch mit langen, dünnen Beinen",5121
Heinerlein,Anrede unter Verliebten,6332
Heinerlein,Heinerlein (in Redensart),7120
Heinerlein,"Mann, dessen Frau ihm durch schimpfen zusetzt",6120
Heinerlein,energieloser Mann,6121
Heininger,Familienname,7110
Heini,Mann (pejor),5130
Heini,"sich schlecht benehmender, junger Fußballzuschauer",6126
Heini,spröder Bursche,6121
Heini,Dummkopf,6111
Heini,"Junge, Mann (pejor)",6129
Heini,"Mann, dessen Frau ihm durch schimpfen zusetzt",6120
Heini,energieloser Mann,6121
Heinkel,junges Fohlen,4112
Heinkel,älteres Fohlen,4112
Heinkel,Pferd,4112
Heinkel,männliches Pferd,4112
Heinkelein,junges Fohlen,4112
Heinkelein,älteres Fohlen,4112
Heinkelein,Pferd,4112
Heinkselein,älteres Fohlen,4112
Heinkelmann,Familienname,7110
Heinle,Familienname,7110
Heinlein,Familienname,7110
Heinrich,männlicher Vorname,7110
Heinrich,Heinrich (in Redensart),7120
Heinselein,junges Fohlen,4112
Heinselein,Pferd (in Redensart),4112
Heinsel,junges Fohlen,4112
Heinsel,älteres Fohlen,4112
Heinsel,Fohlen,4112
Heins,älteres Fohlen,4112
Heins,junges Fohlen,4112
Heins,Pferd,4112
Heinser,junges Fohlen,4112
Heinz,männlicher Vorname,7120
Heinz,Kater,4116
Heinz,aufgestellte Getreidegarben,7440
Heinz,Kater (in Redensart),4116
Heinz,"Mann (pejor): alter Mann, der sich für junge Mädchen interessiert",6126
Heinz,"kleines Heuhäufchen, das bei drohendem Regen zusammengeschoben wird",7430
Heinzelein,Kätzchen,4116
Heinzelein,Frucht des Weißdorns,3210
Heinzelein,Katze,4116
Heinzelein,Katze (Kosewort),4116
Heinzelein,Katze ?,4116
Heinzelein,Kosewort unter Liebenden,6332
Heinzelmann,Frucht des Weißdorns,3210
Heinzelmännchen,"Schreckgestalt, Kinderschreck",7350
Heinzer,Katze,4116
Heinzelmännlein,Frucht des Weißdorns,3210
Heinzelmännerich,Frucht des Weißdorns,3210
Heinzin,Katze,4116
Heinzin,Katze (Kosewort),4116
Heinzin,Katze ?,4116
Heirat,Eingehen einer Ehe,7321
Heiratgut,Geldzahlung des Erben an Eltern bei Hofübergabe,8330
Heirathut,steifer schwarzer Feiertagshut,5936
Heiratsannonce,"Anzeige in einer Zeitung, durch die ein Hochzeitspaar seine Heirat offiziell bekannt gibt",7200
Heiratsanzeige,"Anzeige in einer Zeitung, durch die ein Hochzeitspaar seine Heirat offiziell bekannt gibt",7200
Heiratsbekanntmachung,Anzeige durch die eine beabsichtigte Eheschließung öffentlich bekanntgegeben wird,7200
Heiratschmuser,Heiratsvermittler,7321
Heiratsgut,Geldzahlung des Erben an Eltern bei Hofübergabe,8330
Heiratsgut,Mitgift,7321
Heiratsgut,Aussteuer,7321
Heiratskuppler,Heiratsvermittler,7321
Heiratskupplerin,Heiratsvermittlerin,7321
Heiratsschmuser,Heiratsvermittler,7321
Heiratsschmuser,Heiratsvermittlerin,7321
Heiratsschmuser,"Ehevermittler, Verkuppler",7321
Heiratsschmuser,"Vermittler, Verkuppler",7321
Heiratstruhe,"kastenförmiges Möbelstück, in dem die Braut ihre Aussteuer mitbringt",7321
Heiratstruhen,"kastenförmiges Möbelstück, in dem die Braut ihre Aussteuer mitbringt",7321
Heiratsvermittler,Heiratsvermittler,7321
Heiratsvermittler,"männliche Person, die gewerbsmäßig Ehen vermittelt",7321
Heis,junges Fohlen,4112
Heis,älteres Fohlen,4112
Heis,Pferd,4112
Heisel,junges Fohlen,4112
Heisel,älteres Fohlen,4112
Heiselein,junges Fohlen,4112
Heiselein,älteres Fohlen,4112
Heiter,fiktive Person,7010
Heizer,"Mechaniker, der die Antriebsmaschine und die Dreschmaschine bedient",7402
Heizer,"dampfbetriebene Maschine mit Schlot, durch die die Dreschmaschine angetrieben wurde",7402
Heiße,"Frau (pejor): Mädchen, das die Leidenschaft der Burschen erregt",5350
Heißel,junges Pferd,4112
Heißgräte,trockene Stelle auf dem Feld,2700
Heißhungen,"plötzlicher, starker Appetit",5910
Heißgrätiger,Hitzkopf,6117
Heißhunger,übergroßer Hunger,5910
Heißhunger,Gelüste,6400
Heißhunger,großer Hunger,5910
Heißhunger,starkes Hungergefühl,5910
Heißkatz,"Ausruf des Schmerzes, wenn man etwas Heißes angefasst hat",1230
Heißlein,junges Pferd bis zum Alter von einem Jahren,4112
Heißteufel,"Ausruf des Schmerzes, wenn man etwas Heißes angefasst hat",1230
Held,Familienname,7110
Held,kräftiger Mann,5140
Heldenruhe,Name für ein Waldstück,7550
Hektar,Flächenmaß,9360
Helena,kräftige Frau,5160
Helfer,"Erntehelfer, der beim Dreschmaschinendreschen das gebundene Stroh wegschafft",7440
Helfer,"Person, die bei der Hausschlachtung den Speck für die Würste schneidet",7565
Helldörfer,Familienname,7110
Heller,wertlose Münze,7610
Heller,Familienname,7110
Heller,"Plätzchen, Tee- oder Weihnachtsgebäck",5911
Helles,Bier (Scherz),5920
Helles,Weizenbier,5925
Hellmitzheimer,Einwohner von Hellmitzheim,8130
Hellmann,Familienname,7110
Hellmitzheimer Bucht,"Flur, Landschaft",8140
Hellseher,"jemand, der immer so tut, als wisse er alles",6119
Hellseher,schlechtester Schüler der Klasse,8400
Hellster,klügster Mensch,6118
Helmbrechts,Siedlung,8130
Helmstadter,aus Helmstadt,8120
Helmut,männlicher Vorname,7120
Helmut,Helmut (in Redensart),7120
Hemann,"Schreckgestalt, Kinderschreck",7350
Hemann,Schreckgestalt (in Redensart),7350
Hemd,Hemd,5933
Hemd,Hemd (in Redensart),5933
Hemdarm,Hemdärmel,5933
Hemdbätz,Kind im Unterhemd,5170
Hemdenleute,Spottname der Einwohner von Buckenreuth,8150
Hemdchen,besonders kleiner und magerer Mann,5142
Hemdenläuter,Buschwindröschen (Anemone nemorosa),3500
Hemdenseicher,"Mensch, pejor",6111
Hemdeschen,"kleine, magere Frau",5160
Hemdlocker,Buschwindröschen (Anemone nemorosa),3500
Hemdläuter,Buschwindröschen (Anemone nemorosa),3500
Hemdläuter,"Mann, der sich von seiner Frau alles gefallen lässt",6120
Hemdmädlein,Buschwindröschen (Anemone nemorosa),3500
Hemdscheißerlein,Buschwindröschen (Anemone nemorosa),3500
Hemdtaler,Buschwindröschen (Anemone nemorosa),3500
Hemdärmel,Hemdärmel,5933
Hemm,Familienname,7110
Hemme,Bremsvorrichtung bei von Tieren gezogenen Schlitten,7405
Hemmerlein,Holzpflock des Garbenbandes,7440
Hemmeter,Familienname,7110
Hemmkette,"Kette, die die beiden Wagenleitern zusammenhält",7403
Hemmkette,"schwere Kette, mit dem man von Tieren gezogene Schlitten bremst, indem man die Kette unter den Kufen befestigt",7405
Hemmkrücke,"Stange mit Dorn an einem Ende, mit der sich Kinder durch Abstoßen mit dem Schlitten auf dem Eis vorwärts bewegen",7360
Hemmschuh,Bremsvorrichtung bei von Tieren gezogenen Schlitten,7405
Hemmschuh,"Teil des Schlittens, Vorrichtung zum Verlangsamen und Anhalten des Schlittens",7405
Hemmung,"etwas, was jemanden in seinem Inneren [aufgrund einer bestimmten ethischen Norm] daran hindert, etwas Bestimmtes zu tun",6430
Hempel,fiktiver Familienname,7110
Hempfling,Familienname,7110
Hemrich,Familienname,7110
Hemsbach,Bachlauf im Landkreis Aschaffenburg,8140
Hemännchen,"Schreckgestalt, Kinderschreck",7350
Hemännlein,"Schreckgestalt, Kinderschreck",7350
Henftling,besonders kleiner und magerer Mann,5142
Hengst,männliches Pferd,4112
Hengst,erhöhter Streifen zwischen zwei Fahrspuren im Feldweg,7810
Hengst,infolge unsorgfältigen Pflügens ungepflügt stehengebliebener Streifen,7430
Hengst,Hengst (in Redensart),4112
Hengst,Stück harter Untergrund im Acker,2700
Hengst,erhöhter Streifen zwischen zwei tiefen Fahrspuren im Feldweg,7810
Hengst,männliches Pferd ab dem Alter von zwei Jahren,4112
Hengstfohlen,junges männliches Pferd,4112
Henkel,Tragevorrichtung am Wassergefäß,7735
Henkel,Schlaufe am Hand- oder Spültuch,7545
Henkel,"Vorrichtung, auf die man die Sense auflegte bzw. an der man die Sense aufhängte, wenn man sie dengelte ohne das Sensenblatt vom Sensenstiel zu trennen",7402
Henkel,frecher junger Kerl,5146
Henkel,Lenkarm am Pflug,7404
Henkel,Tragegriff am Eimer,7735
Henkelbaum,"Dachsparren, Teil des Daches",7721
Henkelein,Schlaufe am Hand- oder Spültuch,7545
Henkelhafelein,Gefäß für Essen auf dem Feld,7735
Henkelhafen,Gefäß für Essen auf dem Feld,7735
Henkelhäfelein,Gefäß für Essen auf dem Feld,7735
Henkelkorb,"Gefäß, in das man Äpfel pflückt",7480
Henkelkorb,Korb für Essen auf dem Feld,7735
Henkelkorb,"Korb, der bei der Apfelernte Verwendung findet",7480
Henkelkreben,"Gefäß, in das man Äpfel pflückt",7480
Henkelkreben,Gefäß (Korb?) für Essen auf dem Feld,7735
Henkelkörblein,"Gefäß, in das man Äpfel pflückt",7480
Henkelshafelein,Gefäß für Essen auf dem Feld,7735
Henker,Henker (in Redensart),8300
Henker,Henker,8300
Henkerlein,Räucherfleisch,7565
Henkersmahlzeit,große Menge einer Speise,5910
Henne,Huhn,4240
Henne,"Henne, Bruthenne",4240
Henne,Huhn (in Redensart),4240
Henne,Frau (pejor),6111
Henne,Laute von sich geben: Huhn,4020
Henne,"Mädchen, Frau (pejor)",6131
Henne,Anrede unter Verliebten,6332
Henne,Hühner (kollektiv),4240
Henne,gebratenes Huhn,5911
Henne,weibliche Person (pejor),6131
Henne,Frau,5150
Henne,Mensch (pejor),6111
Henne,"Ehefrau, Freundin, Lebensgefährtin",6130
Henne,Frau (in Redensart),6135
Henne,"Huhn, das bereits Eier legt",4240
Henneberger,Familienname,7110
Hennegockel,Haushahn (in Redensart),4240
Hennenauge,Hornhaut auf Zehenoberseite,5210
Hennelein,Anrede unter Verliebten,6332
Hennelein,Huhn (in Redensart),4240
Hennel,Huhn (in Redensart),4240
Hennenbein,Knochen von geschlachtetem Geflügel,4240
Hennenbrut,Brut eines Huhns,4240
Hennendreck,"wertlose Sache, nichts",9330
Hennenfalle,Hühnereinschlupf beim Hühnerstall,4240
Hennenfuß,Huflattich,3500
Hennenfüßlein,Falten um die Augen herum,5210
Hennengatter,Hühnerstall,4240
Hennengockel,Hahn,4240
Hennengockerer,Mitglied des Geflügelzuchtvereins (Spott),7400
Hennenhaus,Hühnerstall,4240
Hennenhaus,"Bauernhaus, zu dem nur so viel gehört, so weit die Grundfläche reicht",7700
Hennenhund,"junger Bursche, Mann, der sexuell sehr aktiv ist und wechselnde Partnerinnen hat (pejor)",6126
Hennenkammer,Hühnerstall,4240
Hennenladen,Hühnerstall,4240
Hennenleiter,Hühnerleiter,4240
Hennenleiterlein,Hühnerleiter,4240
Hennenloch,Hühnereinschlupf beim Hühnerstall,4240
Hennenmutter,"Hühnerhalterin, Geflügelzüchterin",4240
Hennennarr,"leidenschaftlicher Hühnerhalter, Geflügelzüchter",4240
Hennennest,Gelege,4240
Hennennest,Gelege eines Huhns,4240
Hennenschieber,Hühnereinschlupf beim Hühnerstall,4240
Hennenschlag,Hühnerstall,4240
Hennenschlag,Hühnereinschlupf beim Hühnerstall,4240
Hennenschlupf,Hühnereinschlupf beim Hühnerstall,4240
Hennenschnabel,Schnabel der Henne,4240
Hennensloch,Hühnereinschlupf beim Hühnerstall,4240
Hennenstall,Hühnerstall,4240
Hennenstall,Hühnerstall (in Redensart),4240
Hennenstallloch,Hühnereinschlupf beim Hühnerstall,4240
Hennensteg,Hühnerleiter,4240
Hennensteig(e),Hühnerleiter,4240
Hennensteig,Hühnerleiter,4240
Hennensteige,Hühnerleiter,4240
Hennensteige,Hühnerstall,4240
Hennensteige,"Leiter, die zum Hühnerstall hinausführt",4240
Hennensteiglein,Hühnerleiter,4240
Hennenstieg(e),Hühnerleiter,4240
Hennenstieg,Hühnerleiter,4240
Hennenstiege,Hühnerleiter,4240
Hennentür,Hühnereinschlupf beim Hühnerstall,4240
Hennenvater,"Hühnerhalter, Geflügelzüchter",4240
Hennenvieh,Henne (pejor),4240
Hennenvieh,Huhn,4240
Hennenvieh,Hühner (kollektiv),4240
Hennenwinge,"Leiter, die zum Hühnerstall hinausführt",4240
Hennenziefer,Hühner (kollektiv),4240
Henninger,Familienname,7110
Hennlein,Huhn (in Redensart),4240
Hennlein,"junge, zweijährige Henne",4240
Hepopel,"Schreckgestalt, Kinderschreck",7350
Herabbindtüchlein,"Kopftuch, unter dem Kinn gebunden",5936
Herabbundtüchlein,"Kopftuch, unter dem Kinn gebunden",5936
Herabgedrehte,entrahmte Milch,7455
Herabgefallenes,Fallobst,3120
Herabgefallenes,auf die Tenne gefallene Futter- oder Getreidereste,7440
Herabgefallenes,auf die Tenne gefallene Futterreste,7440
Herabgefallene,Fallobst,3120
Herabgefalliges,Fallobst,3120
Herabgeschütteltes,Fallobst,3120
Herabkunft,die Ankunft von oben herab,7800
Herausbackenes,"Gebackenes im allgemeinen, Gebäck",7560
Herausbacketes,kropfartiger Auswuchs am Brot,7560
Herausfassbecherlein,"kleiner Tiegel, mit dem in der Küche Wasser geschöpft wird",7735
Herausfasslöffel,großer Suppenlöffel,7740
Herausfasslöffel,"Küchengerät, flache Schöpfkelle mit Löchern",7740
Herausgabe,Geldzahlung des Erben an Eltern bei Hofübergabe,8330
Herausgefallenes,auf die Tenne gefallene Futter- oder Getreidereste,7440
Herausgefressener,"Mann, der besonders kräftig aussieht",5141
Herausgeschrubbte,unartige Kinder,6116
Herausgeputztes,"Kind, das auffallend gut gekleidet ist",5935
Herausgesuchtes,zum Kauf ausgewählte Ware,9240
Herausnahme,Geldzahlung des Erben an Eltern bei Hofübergabe,8330
Herausputzig,Überbleibsel des Viehfutters im Futtertrog,7450
Herausrichtlöffel,großer Suppenlöffel,7740
Herauswinden,auswringen,5520
Herbst,Herbst,2500
Herbst,Familienname,7110
Herbstberg,"Abhang im Gelände, auf den lange keine Sonne fällt, also ein Nordhang",2800
Herbstblume,Chrysantheme,3800
Herbstblümlein,Chrysantheme,3800
Herbstfurche,oberflächliches Pflügen nach der Ernte,7440
Herbstfutter,zweite Saat im Herbst (Futterpflanzen),7440
Herbstfutter,"dritter Grasschnitt, der ungetrocknet verfüttert wird",7450
Herbstkatze,im Herbst geborene Katze,4116
Herbstsaat,zweite Saat im Herbst (Futterpflanzen),7440
Herbstspießer,auffallend körperlich schwaches Kind,5172
Herbstziebelein,auffallend körperlich schwaches Kind,5172
Herd,Ausgangspunkt für eine Krankheit,5700
Herdasche,Asche aus dem Herd,7750
Herde,Herde,4100
Herde,"Gruppe der aus einem Gelege geschlüpften Jungtiere, die Aufzucht aus einem Nest",4240
Herde,"Familie im engeren Sinne, Vater, Mutter, Geschwister (pejor)",7100
Herde,"Allgemeinheit, soziale Hauptgruppe",7010
Herde,Herde (in Redensart),7450
Herdenbock,Ziegenbock,4115
Herdenvieh,Kollektivbezeichnung für Ziegen und Schafe,4114
Herdlein,"Gruppe der aus einem Gelege geschlüpften Jungtiere, die Aufzucht aus einem Nest",4240
Herdlein,Herde,4200
Herdplatte,Herdplatte,7740
Herdrohr,rundes Verbindungsrohr zwischen Ofen und Schornstein,7750
Hereingeflickter,"jemand, der in den Ort eingeheiratet hat",7011
Hereingeflickter,"jemand, der nicht einheimisch ist",8160
Hereingeflogenen,"Frau, die aus einem anderen Ort einheiratet",7010
Hereingeflickte,"Frau, die aus einem anderen Ort einheiratet",7010
Hereingeflogene,"Frau, die aus einem anderen Ort einheiratet",7010
Hereingeflogener,"jemand, der in den Ort eingeheiratet hat",7011
Hereingeflogener,"jemand, der nicht einheimisch ist",8160
Hereingeheckte,"Frau, die aus einem anderen Ort einheiratet",7010
Hereingekaufter,"jemand, der nicht einheimisch ist",8160
Hereingeheirateter,"jemand, der in den Ort eingeheiratet hat",7010
Hereingeheirateter,"jemand, der nicht einheimisch ist",8160
Hereingeheirateter,"Person, die aus einem anderen Ort eingeheiratet hat",7010
Hereingeheiratete,"Frau, die aus einem anderen Ort einheiratet",7010
Hereingekrochene,"Frau, die aus einem anderen Ort einheiratet",7010
Hereingekrochener,"jemand, der in den Ort eingeheiratet hat",7011
Hereingelassener,"jemand, der in den Ort eingeheiratet hat",7011
Hereingelaufener,"jemand, der in den Ort eingeheiratet hat",7011
Hereingelaufener,"jemand, der nicht einheimisch ist",8160
Hereingelaufener,"Flüchtling, Zugezogener",7010
Hereingelaufenen,"Frau, die aus einem anderen Ort einheiratet",7010
Hereingelegtes,"Fläche durch vom Wind niedergedrückten Getreides, evtl. auch: das vom Wind niedergedrückte Getreide",7440
Hereingemachte,"Frau, die aus einem anderen Ort einheiratet",7010
Hereingemachter,"jemand, der nicht einheimisch ist",8160
Hereingeplackte,"Frau, die aus einem anderen Ort einheiratet",7010
Hereingeplackter,"jemand, der in den Ort eingeheiratet hat",7011
Hereingeplackter,"jemand, der nicht einheimisch ist",8160
Hereingeplackter,"Flüchtling, Zugezogener",7010
Hereingeplackter,"Fremder, Zugezogener",7011
Hereingeplatzer,"jemand, der nicht einheimisch ist",8160
Hereingeschaffte,"Frau, die aus einem anderen Ort einheiratet",7010
Hereingeschenkte,"Frau, die aus einem anderen Ort einheiratet",7010
Hereingeschleifte,"Frau, die aus einem anderen Ort einheiratet",7010
Hereingeschleifter,"jemand, der in den Ort eingeheiratet hat",7011
Hereingeschleifter,"jemand, der nicht einheimisch ist",8160
Hereingeschleifter,"Flüchtling, Zugezogener",7010
Hereingeschleifter,"Fremder, jemand der nicht aus dem Ort oder der Gegend stammt",7011
Hereingeschlichener,Schwiegersohn,7100
Hereingeschmeckig,Bezeichnung für Zugezogene und Flüchtlinge (pejor),7011
Hereingeschmeckte,"Frau, die aus einem anderen Ort einheiratet",7010
Hereingeschmeckter,"jemand, der in den Ort eingeheiratet hat",7011
Hereingeschmeckter,"jemand, der nicht einheimisch ist",8160
Hereingeschmeckter,"Flüchtling, Zugezogener",7010
Hereingeschmeckter,Zugezogener,7011
Hereingeschmeckter,"Zugezogener, Flüchtling",7011
Hereingeschmecktes,"Frau, die aus einem anderen Ort einheiratet",7010
Hereingeschmecktes,"jemand, der in den Ort eingeheiratet hat",7011
Hereingeschneite,"Frau, die aus einem anderen Ort einheiratet",7010
Hereingeschneite,"Tschechin, Böhmin (pejor)",6110
Hereingeschneiter,"jemand, der in den Ort eingeheiratet hat",7011
Hereingeschneiter,"Flüchtling, Zugezogener",7010
Hereingeschneiter,"jemand, der nicht einheimisch ist",8160
Hereingeschneiter,Zugezogener,7011
Hereingeschwemmter,"Flüchtling, Zugezogener (pejor)",7011
Hereingeschwemmter,"jemand, der in den Ort eingeheiratet hat",7011
